STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PMONTH,PMONTHNAME,PDAY,PDAYNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PNUMOCCS,PNUMOCCSNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PVIN,PVINNAME,PMODYEAR,PMODYEARNAME,PVPICMAKE,PVPICMAKENAME,PVPICMODEL,PVPICMODELNAME,PVPICBODYCLASS,PVPICBODYCLASSNAME,PMAKE,PMAKENAME,PMODEL,PBODYTYP,PBODYTYPNAME,PICFINALBODY,PICFINALBODYNAME,PGVWR_FROM,PGVWR_FROMNAME,PGVWR_TO,PGVWR_TONAME,PTRAILER,PTRAILERNAME,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME,PTRLR1GVWR,PTRLR1GVWRNAME,PTRLR2GVWR,PTRLR2GVWRNAME,PTRLR3GVWR,PTRLR3GVWRNAME,PMCARR_ID,PMCARR_IDNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDEROVERRIDE,PUNDEROVERRIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PFIRE,PFIRENAME,PMAK_MOD,PMAK_MODNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PDEATHS
42,Pennsylvania,420401,2,1,5,May,20,20,15,3:00pm-3:59pm,8,8,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1G1AL18F1871,1G1AL18F1871,2008,2008,467,Chevrolet,4234,Cobalt,3,Coupe,20,Chevrolet,22,2,"2-door sedan,hardtop,coupe",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,5,5 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20022,Chevrolet Cobalt,1,G,1,A,L,1,8,F,1,8,7,1,0
42,Pennsylvania,420403,2,1,6,June,21,21,23,11:00pm-11:59pm,44,44,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,92,No Registration,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JK1AFCJ116B5,JK1AFCJ116B5,2006,2006,510,Kawasaki,12943,Mule 3010,105,Off-road Vehicle - Recreational Off-Road Vehicle (ROV),73,Kawasaki,734,96,Recreational Off-Highway Vehicle,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,73734,Kawasaki 350cc or greater (ATV),J,K,1,A,F,C,J,1,1,6,B,5,0
42,Pennsylvania,420403,3,1,6,June,21,21,23,11:00pm-11:59pm,44,44,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FMRU16W51LA,1FMRU16W51LA,2001,2001,460,Ford,1799,Expedition,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,Ford,422,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,3,3 Clock Point,2,Minor Damage,3,Towed But Not Due to Disabling Damage,14,Parked Motor Vehicle,0,No or Not Reported,12422,Ford Expedition,1,F,M,R,U,1,6,W,5,1,L,A,0
42,Pennsylvania,420403,4,1,6,June,21,21,23,11:00pm-11:59pm,44,44,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JA4AZ2A3XHZ0,JA4AZ2A3XHZ0,2017,2017,481,Mitsubishi,2163,Outlander,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),52,Mitsubishi,47,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,12,12 Clock Point,2,Minor Damage,3,Towed But Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,52047,"Mitsubishi Outlander (For 2003-2018 only.  For model years 2019 on, see 52-404.)",J,A,4,A,Z,2,A,3,X,H,Z,0,0
42,Pennsylvania,420403,5,1,6,June,21,21,23,11:00pm-11:59pm,44,44,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTJX35F7SKB,1FTJX35F7SKB,1995,1995,460,Ford,1806,F-350,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,2,Override,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,1,F,T,J,X,3,5,F,7,S,K,B,0
42,Pennsylvania,420405,2,1,6,June,17,17,20,8:00pm-8:59pm,7,7,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,39,Ohio,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2G1FC1E32E91,2G1FC1E32E91,2014,2014,467,Chevrolet,1829,Camaro,3,Coupe,20,Chevrolet,9,2,"2-door sedan,hardtop,coupe",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,20009,Chevrolet Camaro,2,G,1,F,C,1,E,3,2,E,9,1,0
42,Pennsylvania,420405,3,1,6,June,17,17,20,8:00pm-8:59pm,7,7,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5TFCZ5AN7LX2,5TFCZ5AN7LX2,2020,2020,448,Toyota,2223,Tacoma,60,Pickup,49,Toyota,472,34,Light Pickup,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49472,Toyota Tacoma,5,T,F,C,Z,5,A,N,7,L,X,2,0
42,Pennsylvania,420405,4,1,6,June,17,17,20,8:00pm-8:59pm,7,7,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JHMGK5H73GX0,JHMGK5H73GX0,2016,2016,474,Honda,2127,Fit,5,Hatchback/Liftback/Notchback,37,Honda,39,5,5-door/4-door hatchback,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,13,Top,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37039,Honda Fit,J,H,M,G,K,5,H,7,3,G,X,0,0
42,Pennsylvania,420455,2,1,7,July,1,1,8,8:00am-8:59am,55,55,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1N4AL3AP2JC2,1N4AL3AP2JC2,2018,2018,478,Nissan,1904,Altima,13,Sedan/Saloon,35,Nissan/Datsun,47,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,35047,Nissan/Datsun Altima,1,N,4,A,L,3,A,P,2,J,C,2,0
42,Pennsylvania,420523,2,1,8,August,21,21,20,8:00pm-8:59pm,35,35,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,YV1NC63D34J0,YV1NC63D34J0,2004,2004,485,Volvo,3129,C70,1,Convertible/Cabriolet,51,Volvo,43,1,"Convertible(excludes sun-roof,t-bar)",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,9,Reported as Unknown,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,51043,"Volvo 70 Series (For XC70 for 2014 on, use model code 402)",Y,V,1,N,C,6,3,D,3,4,J,0,0
42,Pennsylvania,420533,3,2,8,August,3,3,22,10:00pm-10:59pm,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5TEGN92N53Z2,5TEGN92N53Z2,2003,2003,448,Toyota,2223,Tacoma,60,Pickup,49,Toyota,472,34,Light Pickup,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,10,10 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,49472,Toyota Tacoma,5,T,E,G,N,9,2,N,5,3,Z,2,0
42,Pennsylvania,420535,2,1,8,August,25,25,23,11:00pm-11:59pm,51,51,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FMCU0GD3HUA,1FMCU0GD3HUA,2017,2017,460,Ford,1798,Escape,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,Ford,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,12,12 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12402,Ford Escape,1,F,M,C,U,0,G,D,3,H,U,A,0
42,Pennsylvania,420535,3,1,8,August,25,25,23,11:00pm-11:59pm,51,51,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3FADP4BJ1GM1,3FADP4BJ1GM1,2016,2016,460,Ford,3267,Fiesta,13,Sedan/Saloon,12,Ford,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,11,11 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12032,Ford Fiesta,3,F,A,D,P,4,B,J,1,G,M,1,0
42,Pennsylvania,420545,2,1,8,August,20,20,13,1:00pm-1:59pm,53,53,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,4,04,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,37,North Carolina,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FDXE45S05HA,1FDXE45S05HA,2005,2005,460,Ford,1819,E-450,62,Incomplete - Cutaway,12,Ford,870,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",108,Motorhome,14,"Class 4: 14,001 - 16,000 lbs. (6,350 - 7,258 kg)",14,"Class 4: 14,001 - 16,000 lbs. (6,350 - 7,258 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,19,"Vehicle More Than 10,000 lbs., Other",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,12870,Ford Medium/Heavy Van-Based Vehicle,1,F,D,X,E,4,5,S,0,5,H,A,1
42,Pennsylvania,420619,2,1,8,August,4,4,2,2:00am-2:59am,44,44,53,Mail Box,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FAHP35N28W1,1FAHP35N28W1,2008,2008,460,Ford,1779,Focus,13,Sedan/Saloon,12,Ford,37,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,1,1 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12037,Ford Focus,1,F,A,H,P,3,5,N,2,8,W,1,0
42,Pennsylvania,420682,3,2,7,July,24,24,3,3:00am-3:59am,23,23,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1N4AL3APXHC1,1N4AL3APXHC1,2017,2017,478,Nissan,1904,Altima,13,Sedan/Saloon,35,Nissan/Datsun,47,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,35047,Nissan/Datsun Altima,1,N,4,A,L,3,A,P,X,H,C,1,0
42,Pennsylvania,420685,2,1,9,September,22,22,6,6:00am-6:59am,18,18,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,4V4NC9EH5HN9,4V4NC9EH5HN9,2017,2017,487,Volvo Truck,1967,VNL,66,Truck-Tractor,51,Volvo,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1,One Trailing Unit,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units,98,Not Reported,77,No Trailing Units,77,No Trailing Units,4201880751,4201880751,42,Pennsylvania,01880751,01880751,6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,51881,Volvo Medium/Heavy – CBE,4,V,4,N,C,9,E,H,5,H,N,9,0
42,Pennsylvania,420691,3,2,6,June,5,5,18,6:00pm-6:59pm,21,21,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1C4BJWDG8FL5,1C4BJWDG8FL5,2015,2015,483,Jeep,1943,Wrangler,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,Jeep / Kaiser-Jeep / Willys- Jeep,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,61,Left,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,2403,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,1,C,4,B,J,W,D,G,8,F,L,5,0
42,Pennsylvania,420710,2,1,8,August,17,17,16,4:00pm-4:59pm,53,53,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,4V4NC9EH9MN2,4V4NC9EH9MN2,2021,2021,487,Volvo Truck,1967,VNL,66,Truck-Tractor,51,Volvo,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1,One Trailing Unit,1GRAP062XHD4,1GRAP062XHD4,777777777777,No Trailing Units,777777777777,No Trailing Units,18,"Class 8: 33,001 lbs and above (14,969 kg and above)",77,No Trailing Units,77,No Trailing Units,57000005874,57000005874,57,US DOT,000005874,000005874,6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,2,Override,6,6 Clock Point,4,Functional Damage,3,Towed But Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,No or Not Reported,51881,Volvo Medium/Heavy – CBE,4,V,4,N,C,9,E,H,9,M,N,2,0
42,Pennsylvania,420733,2,1,9,September,7,7,18,6:00pm-6:59pm,20,20,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1N4AL3AP9EC4,1N4AL3AP9EC4,2014,2014,478,Nissan,1904,Altima,13,Sedan/Saloon,35,Nissan/Datsun,47,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,7,7 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,35047,Nissan/Datsun Altima,1,N,4,A,L,3,A,P,9,E,C,4,0
